index,ODDO1,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30
3683826,1579110.713361,0.1710034877107506,0.11391482675617477,-0.00325386252204567,0.05069031584858189,0.023626545898512544,-0.12994029784481312,0.1500776578577655,0.19183716339096424,0.08462429599352414,0.09905062995176825,0.00016472509601885783,-0.0737959590177113,0.022575151414890384,0.15798829413235274,0.03980041353083511,112.2316513997681,0.17926505002434368,0.027224555777464285,0.18057513576202136,0.11959185040465836,0.1381840743385822,0.1820440141211584,0.1040929716441645,0.0
3683827,1579111.138708,0.2227347974206274,0.13677313975176952,-0.00325386252204567,0.04174171373553,0.04468220106853859,-0.12994029784481312,0.13040078990996107,0.21294415881371884,0.07542030757878374,0.07674111347153346,-0.05545429125635175,0.006493430652670774,0.022575151414890384,0.18373800179793573,0.0245579219830247,5.336822376358873,0.1660469417533574,0.004707970179270382,0.18580660467462085,0.1497883088370862,0.15325780121095983,0.15963413440249272,0.1040929716441645,0.0
3683828,1579111.564056,0.2227347974206274,0.13677313975176952,0.016545601172355952,0.07163509172706997,-0.015468419421833482,-0.04427530402070352,0.11070422539764435,0.23405115423647344,0.07542030757878374,0.07674111347153346,0.06696574099905292,0.03459367782698,0.012030249047736183,0.16501272046361742,0.0245579219830247,5.336822376358873,0.12760633132970003,-0.0023129192978215136,0.22354927493861143,0.1336584003577407,0.15325780121095983,0.15963413440249272,0.0900530318822782,0.0
3683829,1579111.989403,0.1920911681286585,0.1596314527473643,0.022305445156181877,0.07163509172706997,-0.015468419421833482,-0.05906172226772525,0.11070422539764435,0.23405115423647344,0.10569866431654565,0.10607680195021231,0.05994061860476993,0.06610253486562853,0.029632927652708446,0.16501272046361742,0.0245579219830247,5.336822376358873,0.12760633132970003,-0.0023129192978215136,0.22354927493861143,0.1336584003577407,0.18239157967413544,0.16799261970112842,0.08194148491529028,0.0
3683830,1579112.41475,0.2297640242265967,0.1596314527473643,0.022305445156181877,0.0577172008050348,0.020629787534778607,-0.05906172226772525,0.13390677839315346,0.25663563933882083,0.09649467590180523,0.13539355195989264,0.06696574099905292,0.04161873962055731,0.033140934776831034,0.14391987482266114,0.060848667988295385,6.8748668121469025,0.12136708079719719,-0.040344331506155816,0.22354927493861143,0.13117840212905904,0.14522348601621807,0.15963413440249272,0.08194148491529028,0.0
3683831,1579112.840097,0.2297640242265967,0.1438034790078488,0.05786869238526498,0.027843234097904925,-0.015468419421833482,-0.04501555024082976,0.16414100491955966,0.2481160884590908,0.09649467590180523,0.13539355195989264,0.06696574099905292,0.0450273494848966,0.029612046657922,0.14391987482266114,0.060848667988295385,6.8748668121469025,0.12136708079719719,-0.040344331506155816,0.20115858799268554,0.16405325864846307,0.14522348601621807,0.15963413440249272,0.0900530318822782,0.0
3683832,1579113.265444,0.1920911681286585,0.08404559533117502,0.05868340715929299,0.027843234097904925,-0.015468419421833482,-0.04501555024082976,0.16414100491955966,0.2481160884590908,0.08948305382619826,0.11310297394865637,0.06696574099905292,0.07269112832291848,0.00854312291840004,0.13493878377516677,0.031574006802178124,110.76597311851847,0.13462311764284915,-0.024829504896015413,0.20115858799268554,0.16405325864846307,0.16731785280175784,0.19609540854118834,0.0900530318822782,0.0
3683833,1579113.690792,0.20742248172978617,0.11391482675617477,0.05868340715929299,0.0577172008050348,0.01661452306049457,-0.04501555024082976,0.1444444404072429,0.21847035397894915,0.08948305382619826,0.09079345746842157,0.0739908633933359,0.0450273494848966,0.05070185139223041,0.13493878377516677,0.05502399379880952,110.76597311851847,0.13462311764284915,-0.0388521533611608,0.22225567535295046,0.1547483052944495,0.16731785280175784,0.1820440141211584,0.0900530318822782,0.0
3683834,1579114.116139,0.20742248172978617,0.11391482675617477,0.05868340715929299,0.07163509172706997,0.01661452306049457,-0.04427530402070352,0.1535836463409579,0.19738254673385158,0.08948305382619826,0.09079345746842157,0.06696574099905292,0.06610253486562853,0.054188977521566546,0.13493878377516677,0.05502399379880952,110.76692728710714,0.16397983443407835,-0.0388521533611608,0.20167222312228622,0.1779015687574214,0.16731785280175784,0.1820440141211584,0.0900530318822782,0.0
3683835,1579114.541486,0.21640849329525505,0.16666179200344353,0.043374348149650396,0.07163509172706997,0.01661452306049457,-0.058302969892095845,0.1535836463409579,0.19738254673385158,0.08948305382619826,0.13539355195989264,0.035456612153689,0.0624860829363905,0.029632927652708446,0.12789479079673982,0.03278432871168169,6.8748668121469025,0.16397983443407835,-0.0388521533611608,0.20167222312228622,0.1779015687574214,0.1743572644793937,0.15963413440249272,0.07492151503434713,0.0
3683836,1579114.966833,0.18698073026161596,0.18775280977168135,0.043374348149650396,0.08757175622775458,0.000573051819330544,-0.058302969892095845,0.13741276687634585,0.2214637096934489,0.082451680702491,0.13539355195989264,0.024815006633355008,0.02054355423982539,0.00854312291840004,0.10682151180294583,0.05502399379880952,-96.80320880196103,0.16397983443407835,-0.08283314766043674,0.19463351949442512,0.19649163547961912,0.18239157967413544,0.1820440141211584,0.07492151503434713,0.0
3683837,1579115.392181,0.18698073026161596,0.18775280977168135,0.10121909710563905,0.07175155943353051,0.009582913566504479,-0.06607555520342141,0.16059562330734264,0.1622106170884796,0.082451680702491,0.13539355195989264,-0.010269036566496107,-0.06005759852790479,0.00854312291840004,0.12282702918170486,0.05502399379880952,-96.80320880196103,0.16397983443407835,-0.06029743157320444,0.21651057131075027,0.17313997215835264,0.18239157967413544,0.1820440141211584,0.07492151503434713,0.0
3683838,1579115.817528,0.22148093534172475,0.10496182565934455,0.08803208587951128,0.07175155943353051,0.009582913566504479,-0.05906172226772525,0.16059562330734264,0.1622106170884796,0.08948305382619826,0.10607680195021231,0.038865251421920974,0.03419877790367241,0.033140934776831034,0.12282702918170486,0.017541837163871275,-96.80320880196103,0.1933175869379747,-0.037761715485972146,0.19282628477916347,0.17313997215835264,0.15325780121095983,0.1666598316125077,0.07492151503434713,0.0
3683839,1579116.242875,0.21445170853575546,0.10496182565934455,0.08803208587951128,0.05577607236402571,-0.02351853502637367,-0.05906172226772525,0.13741276687634585,0.20739877547083146,0.07324769228775059,0.10607680195021231,0.038865251421920974,0.01694788651707724,0.057717865640475575,0.17671357546667107,0.017541837163871275,-96.80320880196103,0.1933175869379747,-0.037761715485972146,0.19282628477916347,0.19649163547961912,0.1683315280833374,0.22555002529970644,0.07492151503434713,0.0
3683840,1579116.668222,0.21445170853575546,0.09808685301665931,0.06569374358697586,0.0577172008050348,-0.04553393633903346,-0.01620146612241571,0.12126158397624612,0.1622106170884796,0.07324769228775059,0.10607680195021231,0.07037438026728489,0.05546102114281319,0.033140934776831034,0.17671357546667107,0.017541837163871275,-96.80320880196103,0.1933175869379747,-0.037761715485972146,0.2152169717250893,0.16859661540340787,0.1683315280833374,0.22555002529970644,0.11113176181969463,0.0
3683841,1579117.093569,0.22851016214769404,0.10690390832676976,0.043374348149650396,0.0577172008050348,-0.04553393633903346,-0.048309645920391546,0.12126158397624612,0.1622106170884796,0.11273003744025291,0.11310297394865637,0.052915496210486954,0.051844569213575165,0.05070185139223041,0.18103780448953874,0.02576824389252826,110.76692728710714,0.13462311764284915,-0.037761715485972146,0.2081782680972282,0.16859661540340787,0.1241240227477842,0.1666598316125077,0.11815173170063778,0.0
3683842,1579117.518917,0.26620201615591865,0.10690390832676976,0.043374348149650396,0.07353739759925887,-0.010454235492971467,-0.048309645920391546,0.15147611393814,0.17777222916834684,0.11976141056396017,0.11310297394865637,0.05994061860476993,0.07992403218139453,0.054188977521566546,0.18103780448953874,0.02576824389252826,110.76692728710714,0.13462311764284915,-0.037761715485972146,0.2081782680972282,0.18946828049599265,0.1683315280833374,0.18775596307239006,0.11815173170063778,0.0
3683843,1579117.944264,0.26620201615591865,0.06804283415159128,0.05991495274793998,0.05577607236402571,-0.015468419421833482,-0.04129581298469539,0.19081015326923653,0.17777222916834684,0.11976141056396017,0.11310297394865637,0.06696574099905292,0.08356126831712242,0.05420985851635299,0.18373800179793573,0.004474142797200069,112.10135716801939,0.15074276187575925,-0.06729919056125795,0.20115858799268554,0.1661166171747262,0.1683315280833374,0.18775596307239006,0.08896145479623344,0.0
3683844,1579118.369611,0.25789992936076034,0.12974280049569026,0.03884604975447146,0.05577607236402571,-0.015468419421833482,-0.034281980048999225,0.19081015326923653,0.1933338412482141,0.08948305382619826,0.15649100642422334,0.09144974745013384,0.09397415576854914,0.015559137166645212,0.18373800179793573,-0.024838340948589173,-96.90256788367806,0.14165886824333107,-0.06729919056125795,0.20115858799268554,0.1661166171747262,0.1241240227477842,0.17368552882252267,0.08896145479623344,0.0
3683845,1579118.794958,0.27197738088298534,0.12974280049569026,0.03884604975447146,0.05758132181416416,0.009582913566504479,-0.034281980048999225,0.1746589703691368,0.20037590244835132,0.10569866431654565,0.15649100642422334,0.0739908633933359,0.04864380141413462,0.033140934776831034,0.15094430115392582,0.019716634345010475,-96.90256788367806,0.14165886824333107,-0.06729919056125795,0.23056895504315403,0.1661166171747262,0.1683315280833374,0.17368552882252267,0.08896145479623344,0.0
3683846,1579119.220306,0.27197738088298534,0.1438034790078488,0.07397351931372563,0.07353739759925887,0.000573051819330544,-0.034281980048999225,0.1676272968382397,0.20037590244835132,0.10569866431654565,0.11889814546219783,0.0739908633933359,0.07653620652354512,0.015559137166645212,0.15094430115392582,0.019716634345010475,5.336822376358873,0.18011844295432128,-0.05178436395111754,0.24464636229887632,0.13593999872812784,0.1683315280833374,0.17368552882252267,0.11815173170063778,0.0
3683847,1579119.645653,0.26492915616672963,0.12974280049569026,0.03636401172196752,0.07353739759925887,0.000573051819330544,-0.034281980048999225,0.1676272968382397,0.17627555131109696,0.0916556691172314,0.11889814546219783,0.056531979336537946,0.07289897038781722,0.057717865640475575,0.12282702918170486,-0.009576938120942775,111.56385893621885,0.15074276187575925,-0.07432008003834983,0.24464636229887632,0.13593999872812784,0.14623716129779765,0.1666598316125077,0.11815173170063778,0.0
3683848,1579120.071,0.26492915616672963,0.12974280049569026,0.03636401172196752,0.07175155943353051,0.0015719712739085236,-0.027268147113303057,0.1676272968382397,0.23405115423647344,0.04514195084102183,0.11889814546219783,0.09847486984441683,0.07312759665920583,0.04366495614919879,0.12282702918170486,-0.009576938120942775,111.56385893621885,0.15074276187575925,-0.07432008003834983,0.2657434496591412,0.18266316535649021,0.18239157967413544,0.20314014558104077,0.11815173170063778,0.0
3683849,1579120.496347,0.26492915616672963,0.07000433764569074,0.05991495274793998,0.05577607236402571,0.0015719712739085236,0.0015274308496078383,0.1444444404072429,0.23405115423647344,0.04514195084102183,0.1635171784226674,0.09847486984441683,0.05566886320771193,0.04719384426810782,0.13689544849139648,-0.009576938120942775,-98.1378897798703,0.15074276187575925,-0.09685579612558214,0.2657434496591412,0.18266316535649021,0.18239157967413544,0.20314014558104077,0.11815173170063778,0.0
3683850,1579120.921694,0.22851016214769404,0.1596314527473643,0.03884604975447146,0.05577607236402571,-0.006438971018687431,0.0015274308496078383,0.1444444404072429,0.21847035397894915,0.031098955641707594,0.11889814546219783,0.0739908633933359,0.09397415576854914,0.04719384426810782,0.1529009658701555,-0.009576938120942775,-96.80320880196103,0.13462311764284915,-0.06729919056125795,0.2727821532870024,0.18242508552653675,0.18239157967413544,0.16799261970112842,0.1030202148527067,0.0
3683851,1579121.347042,0.25789992936076034,0.1596314527473643,0.03884604975447146,0.05069031584858189,-0.05360363859954576,0.015555096721000167,0.15848809090452476,0.2481160884590908,0.031098955641707594,0.11889814546219783,0.04950685694225497,0.0763075802521565,0.04717296327332138,0.1529009658701555,-0.009576938120942775,-96.80320880196103,0.13462311764284915,-0.06729919056125795,0.2727821532870024,0.15702990366483663,0.18239157967413544,0.16134771908786222,0.1030202148527067,0.0
3683852,1579121.772389,0.25789992936076034,0.04875795326405891,0.05991495274793998,0.0577172008050348,-0.05360363859954576,0.0015274308496078383,0.16973482924105762,0.2481160884590908,0.04733431718015527,0.1635171784226674,0.056531979336537946,0.05546102114281319,0.04717296327332138,0.0787042398307249,-0.03887051058689602,-96.80320880196103,0.16479529878939028,-0.037761715485972146,0.22225567535295046,0.17313997215835264,0.18239157967413544,0.16134771908786222,0.11815173170063778,0.0
3683853,1579122.197736,0.2943379212900823,0.15083381826392805,0.05991495274793998,0.0577172008050348,-0.024497867824979532,0.0015274308496078383,0.16973482924105762,0.21847035397894915,0.017075711490493663,0.1259432559296404,0.056531979336537946,0.07269112832291848,0.04717296327332138,0.0787042398307249,-0.009576938120942775,-96.80320880196103,0.17099662074722743,-0.08283314766043674,0.24593996188453732,0.17313997215835264,0.18239157967413544,0.16134771908786222,0.13328324854856885,0.0
3683854,1579122.623083,0.301386146006338,0.15083381826392805,0.030585220882931648,0.04174171373553,-0.021501109461245595,-0.013240481241910733,0.13741276687634585,0.2270090930363362,0.017075711490493663,0.1259432559296404,0.09847486984441683,0.07653620652354512,0.04366495614919879,0.1388521132076262,-0.023609107759249626,-96.80320880196103,0.17099662074722743,-0.08283314766043674,0.24593996188453732,0.15454990543615496,0.15325780121095983,0.12486740511932916,0.13328324854856885,0.0
3683855,1579123.048431,0.301386146006338,0.17369213125952282,0.04462484059350734,0.03487011905435782,-0.021501109461245595,-0.013240481241910733,0.13741276687634585,0.2270090930363362,0.040322695104548306,0.1635171784226674,0.0739908633933359,0.09761139190427703,0.0190671442907678,0.1388521132076262,-0.023609107759249626,-96.80320880196103,0.17099662074722743,-0.08283314766043674,0.24593996188453732,0.15454990543615496,0.15325780121095983,0.12486740511932916,0.13328324854856885,0.0
3683856,1579123.473778,0.29308405921117964,0.12273188206628524,0.04462484059350734,0.03487011905435782,-0.010454235492971467,-0.013240481241910733,0.13741276687634585,0.19034048553371435,0.06356967871860295,0.11889814546219783,0.09847486984441683,0.09761139190427703,0.022575151414890384,0.15094430115392582,-0.023609107759249626,6.223847627997943,0.20158601621509095,-0.08283314766043674,0.27405672934934483,0.14998670869538072,0.17537093976097326,0.15963413440249272,0.11113176181969463,0.0
3683857,1579123.899125,0.2566460672818577,0.12273188206628524,0.04462484059350734,0.0347148287790771,0.037650591574548496,0.02958276259239249,0.13040078990996107,0.21442164849331166,0.06356967871860295,0.11889814546219783,0.09847486984441683,0.07653620652354512,0.040177830019862644,0.1677324844191767,-0.016593022940096198,110.9755888916228,0.20158601621509095,-0.06729919056125795,0.27405672934934483,0.14998670869538072,0.15325780121095983,0.21016584279105574,0.11815173170063778,0.0
3683858,1579124.324472,0.2566460672818577,0.11379830179612926,0.04462484059350734,0.04874918740757281,0.037650591574548496,0.05138301377511039,0.10367255186674727,0.21442164849331166,0.07761267391791718,0.11889814546219783,0.08101598578761889,0.10099921756212646,0.06473387988872074,0.15798829413235274,-0.023609107759249626,110.9755888916228,0.20860280252824004,-0.06729919056125795,0.24464636229887632,0.17313997215835264,0.18239157967413544,0.21016584279105574,0.11815173170063778,0.0
3683859,1579124.749819,0.28605483240521035,0.07864660551573294,0.04462484059350734,0.04874918740757281,0.04468220106853859,0.05138301377511039,0.10367255186674727,0.17777222916834684,0.054365690303862534,0.1635171784226674,0.08101598578761889,0.08015265845278315,0.04717296327332138,0.15798829413235274,-0.023609107759249626,110.9755888916228,0.20860280252824004,-0.06729919056125795,0.24464636229887632,0.14772495031082306,0.18239157967413544,0.22555002529970644,0.1030202148527067,0.0
3683860,1579125.175167,0.301386146006338,0.07864660551573294,0.04462484059350734,0.05577607236402571,0.04468220106853859,0.02958276259239249,0.08960920480495312,0.20739877547083146,0.054365690303862534,0.1635171784226674,0.090992490962932,0.06269392500128924,0.022575151414890384,0.16070805808791205,-0.03062519257840305,110.9755888916228,0.18630080062482562,-0.08283314766043674,0.24464636229887632,0.14772495031082306,0.15325780121095983,0.1459444967493741,0.14732318831045516,0.0
3683861,1579125.600514,0.301386146006338,0.0856769447718122,0.03884604975447146,0.08757175622775458,0.04468220106853859,0.04362893461928797,0.08960920480495312,0.20739877547083146,0.07761267391791718,0.14120766194243262,0.10843059063394805,0.08015265845278315,0.06473387988872074,0.16070805808791205,-0.03062519257840305,110.9755888916228,0.18630080062482562,-0.08283314766043674,0.2599983456169411,0.14296335371175428,0.15325780121095983,0.1459444967493741,0.14732318831045516,0.0
3683862,1579126.025861,0.301386146006338,0.08389022871778101,0.03884604975447146,0.08757175622775458,0.02864072982737456,0.04362893461928797,0.12898263726507428,0.17074935614586667,0.054365690303862534,0.1482527724098752,0.10843059063394805,0.06587390859423992,0.04366495614919879,0.15798829413235274,-0.015382701030592643,110.76597311851847,0.18630080062482562,-0.04478260496306404,0.24464636229887632,0.16405325864846307,0.15325780121095983,0.1459444967493741,0.12517170158158092,0.0
3683863,1579126.451208,0.2566460672818577,0.08389022871778101,0.016545601172355952,0.09638447934993584,0.03263640764568648,0.02958276259239249,0.10578008426956516,0.14816487104351925,0.054365690303862534,0.1482527724098752,0.083967368568649,0.06269392500128924,0.0401569490250762,0.1529009658701555,-0.008366616211439219,110.66621228160625,0.18630080062482562,-0.04478260496306404,0.24464636229887632,0.16405325864846307,0.18239157967413544,0.13891879953935912,0.12517170158158092,0.0
3683864,1579126.876556,0.2566460672818577,0.04875795326405891,0.030585220882931648,0.07175155943353051,0.03263640764568648,0.02958276259239249,0.10578008426956516,0.14816487104351925,0.06137731237946951,0.1482527724098752,0.06355710173082094,0.0831040157743452,0.015559137166645212,0.12282702918170486,-0.008366616211439219,110.66621228160625,0.18630080062482562,-0.053276542096112545,0.24464636229887632,0.16405325864846307,0.18239157967413544,0.13891879953935912,0.12517170158158092,0.0
3683865,1579127.301903,0.27900660768895463,0.09270728402789147,0.030585220882931648,0.07175155943353051,-0.006438971018687431,0.02958276259239249,0.10367255186674727,0.1341191249985589,0.0916556691172314,0.1635171784226674,0.08101598578761889,0.05546102114281319,0.040177830019862644,0.12282702918170486,-0.008366616211439219,110.66621228160625,0.17803237134770938,-0.053276542096112545,0.22927535545749306,0.1615732604197814,0.18239157967413544,0.18906971133117334,0.14732318831045516,0.0
3683866,1579127.72725,0.27900660768895463,0.09270728402789147,0.015295108728499008,0.0577172008050348,-0.024497867824979532,0.0015274308496078383,0.13601431079597134,0.1341191249985589,0.0916556691172314,0.1635171784226674,0.0739908633933359,0.07289897038781722,0.01908802528555424,0.10682151180294583,-0.023609107759249626,110.66621228160625,0.17803237134770938,-0.023356457240058803,0.22927535545749306,0.1615732604197814,0.16731785280175784,0.19609540854118834,0.14732318831045516,0.0
3683867,1579128.152597,0.27900660768895463,0.0627992109495432,0.022305445156181877,0.0577172008050348,-0.024497867824979532,0.030323008812518735,0.13601431079597134,0.1341191249985589,0.04514195084102183,0.1482527724098752,0.035456612153689,0.03459367782698,0.015559137166645212,0.14587653953889085,-0.023609107759249626,110.66621228160625,0.17803237134770938,-0.053276542096112545,0.24464636229887632,0.15702990366483663,0.14522348601621807,0.19609540854118834,0.14732318831045516,0.0
3683868,1579128.577944,0.259153791439663,0.0627992109495432,0.022305445156181877,0.0577172008050348,-0.010454235492971467,0.030323008812518735,0.10578008426956516,0.1115346398962115,0.0916556691172314,0.1259432559296404,0.09144974745013384,0.06587390859423992,0.0156008991562181,0.14587653953889085,-0.03887051058689602,111.68985940931869,0.17099662074722743,-0.06838962843644661,0.2363140590853542,0.18242508552653675,0.14522348601621807,0.19609540854118834,0.11815173170063778,0.0
3683869,1579129.003292,0.259153791439663,0.0627992109495432,0.05991495274793998,0.06472467447707761,0.04668003997769454,0.030323008812518735,0.10578008426956516,0.12709625197607874,0.0916556691172314,0.1259432559296404,0.09847486984441683,0.07653620652354512,0.036648941900953615,0.14587653953889085,-0.03887051058689602,111.68985940931869,0.17099662074722743,-0.06838962843644661,0.2363140590853542,0.18242508552653675,0.16731785280175784,0.23830671129079053,0.11815173170063778,0.0
3683870,1579129.428639,0.259153791439663,0.04875795326405891,0.04462484059350734,0.07163509172706997,0.04668003997769454,-0.013240481241910733,0.10578008426956516,0.12709625197607874,0.0916556691172314,0.1259432559296404,0.0739908633933359,0.07312759665920583,0.06475476088350719,0.19778685446046507,-0.009576938120942775,111.68985940931869,0.1933175869379747,-0.023356457240058803,0.23056895504315403,0.17313997215835264,0.1964704030294072,0.23830671129079053,0.11815173170063778,0.0
3683871,1579129.853986,0.273231242961888,0.07864660551573294,0.04462484059350734,0.07163509172706997,0.04468220106853859,-0.013240481241910733,0.11984343133135932,0.14263867587828896,0.03813032876541486,0.1482527724098752,0.09847486984441683,0.09761139190427703,0.022575151414890384,0.19778685446046507,0.004474142797200069,-97.83024573913312,0.17926505002434368,-0.023356457240058803,0.2599983456169411,0.13117840212905904,0.1964704030294072,0.23830671129079053,0.13328324854856885,0.0
3683872,1579130.279333,0.273231242961888,0.07864660551573294,0.05868340715929299,0.04174171373553,0.07276946573255473,-0.0054864020860883244,0.11984343133135932,0.12709625197607874,0.03813032876541486,0.1482527724098752,0.09847486984441683,0.09761139190427703,0.022575151414890384,0.19778685446046507,0.004474142797200069,-97.83024573913312,0.17926505002434368,-0.023356457240058803,0.2599983456169411,0.13117840212905904,0.15224412592938025,0.21016584279105574,0.11815173170063778,0.0
3683873,1579130.704681,0.22148093534172475,0.032910558697869186,0.08100280259661846,0.05069031584858189,0.07276946573255473,0.00926300384992709,0.11984343133135932,0.12709625197607874,0.04733431718015527,0.1635171784226674,0.08101598578761889,0.07653620652354512,0.033140934776831034,0.18178133708170605,0.004474142797200069,-97.82783520796181,0.17803237134770938,-0.0458730428382527,0.2152169717250893,0.17109645361791898,0.15224412592938025,0.21016584279105574,0.11815173170063778,0.0
3683874,1579131.130028,0.21445170853575546,0.06982955020562247,0.08100280259661846,0.05069031584858189,0.007585074657348519,0.00926300384992709,0.11984343133135932,0.1341191249985589,0.04733431718015527,0.13418148994398857,0.04950685694225497,0.07312759665920583,0.03662806090616717,0.18178133708170605,-0.010787260030446331,110.97508669762877,0.14867565455648019,-0.03923476314192875,0.2152169717250893,0.17109645361791898,0.15224412592938025,0.21016584279105574,0.11815173170063778,0.0
3683875,1579131.555375,0.21445170853575546,0.06982955020562247,0.04960786351372517,0.027843234097904925,0.037650591574548496,-0.020254314177606897,0.11281175780046224,0.1356158028558088,0.04733431718015527,0.13418148994398857,0.056531979336537946,0.05546102114281319,0.036648941900953615,0.19778685446046507,0.017541837163871275,6.4675121538968705,0.14867565455648019,-0.03923476314192875,0.2081782680972282,0.11502865366388411,0.16731785280175784,0.1666598316125077,0.11815173170063778,0.0
3683876,1579131.980722,0.22851016214769404,0.10676796254005,0.07190831209584067,0.04187759272640063,0.037650591574548496,-0.0054864020860883244,0.11281175780046224,0.1356158028558088,0.06356967871860295,0.13418148994398857,0.08101598578761889,0.08015265845278315,0.0401569490250762,0.16070805808791205,0.0245579219830247,6.4675121538968705,0.20158601621509095,-0.023356457240058803,0.23056895504315403,0.10308498219455325,0.16731785280175784,0.1305603142407234,0.11815173170063778,0.0
3683877,1579132.406069,0.2566460672818577,0.152601113491285,0.07190831209584067,0.04187759272640063,0.06773569514772058,-0.0054864020860883244,0.09173643377228333,0.14966154890076913,0.05653830559489568,0.13418148994398857,0.06355710173082094,0.10440782742646573,0.057717865640475575,0.16070805808791205,0.0245579219830247,6.4675121538968705,0.20158601621509095,-0.023356457240058803,0.23056895504315403,0.10308498219455325,0.16731785280175784,0.1305603142407234,0.11815173170063778,0.0
3683878,1579132.831417,0.2566460672818577,0.152601113491285,0.05868340715929299,0.06280295732047861,0.06573785623856464,-0.0054864020860883244,0.09173643377228333,0.1200733789535986,0.05653830559489568,0.13418148994398857,0.08101598578761889,0.08015265845278315,0.036648941900953615,0.20481128079172972,0.017541837163871275,111.41209591122573,0.18630080062482562,-0.061770479229161054,0.19413890788814298,0.11941329053219328,0.16731785280175784,0.16799261970112842,0.140303218429512,0.0
3683879,1579133.256764,0.315463597528563,0.061012494895512005,0.023555937600038823,0.08054487127130168,0.06573785623856464,-0.0054864020860883244,0.09173643377228333,0.1200733789535986,0.017075711490493663,0.11889814546219783,0.083967368568649,0.10756702681292654,0.015559137166645212,0.19778685446046507,0.017541837163871275,111.41209591122573,0.18630080062482562,-0.06879136870625295,0.19413890788814298,0.08921683209976546,0.18943099135177133,0.19742819662980907,0.140303218429512,0.0
3683880,1579133.682111,0.28605483240521035,0.15083381826392805,0.023555937600038823,0.08054487127130168,0.035652752665392536,-0.0054864020860883244,0.12195096373417721,0.14816487104351925,0.03329132198084104,0.11889814546219783,0.06355710173082094,0.08333264204573382,0.06473387988872074,0.19778685446046507,0.002299345616060867,-96.17664646532089,0.18630080062482562,-0.053276542096112545,0.18761383938988252,0.10554514043740547,0.18943099135177133,0.19742819662980907,0.14732318831045516,0.0
3683881,1579134.107458,0.273231242961888,0.15083381826392805,0.030585220882931648,0.08757175622775458,-0.02248044225985146,-0.026527900893176814,0.12898263726507428,0.19183716339096424,0.03329132198084104,0.16957748850218787,0.08804110818190186,0.08333264204573382,0.06473387988872074,0.15875139337168234,0.031574006802178124,-96.17664646532089,0.18630080062482562,-0.053276542096112545,0.18761383938988252,0.10554514043740547,0.18943099135177133,0.19742819662980907,0.14732318831045516,0.0
3683882,1579134.532806,0.273231242961888,0.10676796254005,-0.01153363824879544,0.06651051264280597,-0.02248044225985146,-0.04129581298469539,0.12898263726507428,0.19183716339096424,0.026279699905234072,0.1472869104909516,0.08804110818190186,0.08356126831712242,0.0401569490250762,0.12087036446547517,0.05502399379880952,-96.17664646532089,0.16397983443407835,-0.053276542096112545,0.2170432299636695,0.10554514043740547,0.16731785280175784,0.1807302658623751,0.14732318831045516,0.0
3683883,1579134.958153,0.24256861575963268,0.14559019506188,-0.01153363824879544,0.06651051264280597,0.0025708907284865035,-0.04129581298469539,0.13040078990996107,0.23552864391606626,0.03329132198084104,0.1472869104909516,0.08804110818190186,0.06587390859423992,0.022575151414890384,0.12087036446547517,0.05502399379880952,-96.17664646532089,0.16397983443407835,-0.053276542096112545,0.2081782680972282,0.10080338382416613,0.18239157967413544,0.1807302658623751,0.14732318831045516,0.0
3683884,1579135.3835,0.24256861575963268,0.14559019506188,0.002505981461780256,0.07175155943353051,0.021628706989356584,-0.020254314177606897,0.11070422539764435,0.21996703183619898,0.03329132198084104,0.11889814546219783,0.10549999223869982,0.08015265845278315,0.06473387988872074,0.1536836317566474,0.06907507471695237,111.28293161596356,0.18630080062482562,-0.053276542096112545,0.2081782680972282,0.10080338382416613,0.18239157967413544,0.19609540854118834,0.1030202148527067,0.0
3683885,1579135.808847,0.287308694484113,0.17893575446157087,0.015295108728499008,0.07175155943353051,0.021628706989356584,-0.04203605920482163,0.11070422539764435,0.21996703183619898,0.017075711490493663,0.13418148994398857,0.08804110818190186,0.10804506356219364,0.04364407515441234,0.18373800179793573,0.06907507471695237,111.28293161596356,0.20737012385160575,-0.07581225818334485,0.20115858799268554,0.10554514043740547,0.1602972128885957,0.21850528825985402,0.1030202148527067,0.0
3683886,1579136.234194,0.24256861575963268,0.1596314527473643,0.015295108728499008,0.07175155943353051,0.03063856873653052,-0.04203605920482163,0.12126158397624612,0.23405115423647344,0.04952668351928871,0.13418148994398857,0.08101598578761889,0.08717772024636045,0.04366495614919879,0.18373800179793573,0.031574006802178124,-97.51918677923659,0.18630080062482562,-0.053276542096112545,0.2599983456169411,0.11010833717817971,0.1602972128885957,0.21850528825985402,0.1030202148527067,0.0
3683887,1579136.659542,0.24256861575963268,0.1596314527473643,0.04462484059350734,0.06472467447707761,0.06070408565373049,-0.01250023502178449,0.17674680620744238,0.23405115423647344,0.04952668351928871,0.13418148994398857,0.083967368568649,0.08015265845278315,0.0401569490250762,0.1907624281292004,0.046816498349988536,111.41209591122573,0.20158601621509095,-0.053276542096112545,0.25166604240341894,0.11010833717817971,0.16731785280175784,0.20314014558104077,0.13219167146252409,0.0
